title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker,ticker_sentiment_score,ticker_relevance_score
Global IPTV Market Report 2023: Growth in Preference for Video-on-demand and High-definition Channels Fuels the Sector,https://www.benzinga.com/pressreleases/23/06/n32827883/global-iptv-market-report-2023-growth-in-preference-for-video-on-demand-and-high-definition-channe,20230612T231448,['PRNewswire'],"DUBLIN, June 12, 2023 /PRNewswire/ -- The ""IPTV Market By Component, By Application, By Device Type, By Transmission Type, By Industry Vertical: Global Opportunity Analysis and Industry Forecast, 2021-2031"" report has been added to ResearchAndMarkets.com's offering.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.257636,Somewhat-Bullish,CCZ,0.146587,0.04872
Global IPTV Market Report 2023: Growth in Preference for Video-on-demand and High-definition Channels Fuels the Sector,https://www.benzinga.com/pressreleases/23/06/n32827883/global-iptv-market-report-2023-growth-in-preference-for-video-on-demand-and-high-definition-channe,20230612T231448,['PRNewswire'],"DUBLIN, June 12, 2023 /PRNewswire/ -- The ""IPTV Market By Component, By Application, By Device Type, By Transmission Type, By Industry Vertical: Global Opportunity Analysis and Industry Forecast, 2021-2031"" report has been added to ResearchAndMarkets.com's offering.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.257636,Somewhat-Bullish,CVHSY,0.146587,0.04872
Global IPTV Market Report 2023: Growth in Preference for Video-on-demand and High-definition Channels Fuels the Sector,https://www.benzinga.com/pressreleases/23/06/n32827883/global-iptv-market-report-2023-growth-in-preference-for-video-on-demand-and-high-definition-channe,20230612T231448,['PRNewswire'],"DUBLIN, June 12, 2023 /PRNewswire/ -- The ""IPTV Market By Component, By Application, By Device Type, By Transmission Type, By Industry Vertical: Global Opportunity Analysis and Industry Forecast, 2021-2031"" report has been added to ResearchAndMarkets.com's offering.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.257636,Somewhat-Bullish,VZ,0.140219,0.145437
Ray Dalio says AI technology both 'fabulous' and 'dangerous',https://www.marketwatch.com/story/ray-dalio-says-ai-technology-both-fabulous-and-dangerous-1fb440b6,20230612T213700,['William Watts'],"Billionaire investor Ray Dalio says artificial intelligence will revolutionize business, but also carries big risks.",https://images.mktw.net/im-312059/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.06523,Neutral,GOOG,-0.189217,0.113597
Ray Dalio says AI technology both 'fabulous' and 'dangerous',https://www.marketwatch.com/story/ray-dalio-says-ai-technology-both-fabulous-and-dangerous-1fb440b6,20230612T213700,['William Watts'],"Billionaire investor Ray Dalio says artificial intelligence will revolutionize business, but also carries big risks.",https://images.mktw.net/im-312059/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.06523,Neutral,AAPL,0.0,0.224903
Ray Dalio says AI technology both 'fabulous' and 'dangerous',https://www.marketwatch.com/story/ray-dalio-says-ai-technology-both-fabulous-and-dangerous-1fb440b6,20230612T213700,['William Watts'],"Billionaire investor Ray Dalio says artificial intelligence will revolutionize business, but also carries big risks.",https://images.mktw.net/im-312059/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.06523,Neutral,TSLA,0.0,0.224903
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,MSFT,0.055929,0.123209
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,PYPL,0.005894,0.183895
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,GOOG,-0.081171,0.123209
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,META,0.055929,0.123209
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,AAPL,0.070645,0.183895
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,JPM,-0.118141,0.123209
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,UBER,0.055929,0.123209
"'Remote work doesn't work': David Sacks, ex-PayPal executive, blasts working from home as 'lifestyle'",https://www.marketwatch.com/story/remote-work-doesnt-work-david-sacks-ex-paypal-executive-blasts-working-from-home-as-lifestyle-74158e76,20230612T180500,['Weston Blasi'],"JPMorgan Chase CEO Jamie Dimon said back in 2021 that working remotely ""doesn't work for those who want to hustle."" ...",https://images.mktw.net/im-798720/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.128058,Neutral,AMZN,-0.081171,0.123209
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,ADBE,0.173439,0.066784
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,MSFT,0.172132,0.1331
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,GOOG,0.173439,0.066784
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,META,0.173439,0.066784
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,AAPL,0.173439,0.066784
ChatGPT Maker OpenAI Is Staying Private So It Can Make 'Strange' Moves And Avoid Getting Sued,https://www.benzinga.com/news/23/06/32817452/chatgpt-maker-openai-is-staying-private-so-it-can-make-strange-moves-and-avoid-getting-sued,20230612T144009,['mybabyjazzy@gmail.com'],"OpenAI Inc. CEO Sam Altman says he's not interested in taking the artificial intelligence ( AI ) startup public, citing his desire to maintain full control over the technology as it continues to advance.","https://cdn.benzinga.com/files/images/story/2023/San,Francisco,,California,United,States,-,January,8,,2023:,Open.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.279804,Somewhat-Bullish,NOW,0.173439,0.066784
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,MSFT,0.0,0.172097
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,GOOG,-0.062201,0.172097
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,META,-0.084499,0.255641
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,AAPL,-0.062201,0.172097
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,CSCO,0.19833,0.172097
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,ZM,0.0,0.172097
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,FXNC,0.123578,0.086556
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,LOGI,0.147399,0.086556
"As workers return to the office, companies turn to video technology",https://www.marketwatch.com/story/as-workers-return-to-the-office-companies-turn-to-video-technology-6023eb71,20230612T140600,['Jon Swartz'],"Artificial intelligence is getting plenty of press, but solutions for the hybrid work world seem to be centering on camera and video systems.",https://images.mktw.net/im-794036/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.258226,Somewhat-Bullish,HUBS,0.166428,0.172097
Ranking the FAANG Stocks From Cheapest to Priciest Using the Most-Relevant Valuation Metric,https://www.fool.com/investing/2023/06/12/ranking-the-faang-stocks-from-cheapest-to-priciest/,20230612T092100,['Sean Williams'],Hint: It's not the price-to-earnings (P/E) ratio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735789%2Fmagnifying-glass-newspaper-stock-market-top-stock-buy-sell-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.151367,Somewhat-Bullish,NFLX,0.128931,0.299884
Ranking the FAANG Stocks From Cheapest to Priciest Using the Most-Relevant Valuation Metric,https://www.fool.com/investing/2023/06/12/ranking-the-faang-stocks-from-cheapest-to-priciest/,20230612T092100,['Sean Williams'],Hint: It's not the price-to-earnings (P/E) ratio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735789%2Fmagnifying-glass-newspaper-stock-market-top-stock-buy-sell-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.151367,Somewhat-Bullish,GOOG,0.229999,0.267926
Ranking the FAANG Stocks From Cheapest to Priciest Using the Most-Relevant Valuation Metric,https://www.fool.com/investing/2023/06/12/ranking-the-faang-stocks-from-cheapest-to-priciest/,20230612T092100,['Sean Williams'],Hint: It's not the price-to-earnings (P/E) ratio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735789%2Fmagnifying-glass-newspaper-stock-market-top-stock-buy-sell-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.151367,Somewhat-Bullish,META,0.083986,0.202648
Ranking the FAANG Stocks From Cheapest to Priciest Using the Most-Relevant Valuation Metric,https://www.fool.com/investing/2023/06/12/ranking-the-faang-stocks-from-cheapest-to-priciest/,20230612T092100,['Sean Williams'],Hint: It's not the price-to-earnings (P/E) ratio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735789%2Fmagnifying-glass-newspaper-stock-market-top-stock-buy-sell-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.151367,Somewhat-Bullish,AAPL,0.108868,0.202648
Ranking the FAANG Stocks From Cheapest to Priciest Using the Most-Relevant Valuation Metric,https://www.fool.com/investing/2023/06/12/ranking-the-faang-stocks-from-cheapest-to-priciest/,20230612T092100,['Sean Williams'],Hint: It's not the price-to-earnings (P/E) ratio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735789%2Fmagnifying-glass-newspaper-stock-market-top-stock-buy-sell-getty.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.151367,Somewhat-Bullish,AMZN,0.12959,0.235496
"Barron's Weekend Stock Picks: Molson Coors, Tesla And Apple's Place In The AI Space - Apple  ( NASDAQ:AAPL ) , ChargePoint Hldgs  ( NYSE:CHPT ) ",https://www.benzinga.com/news/23/06/32807898/barrons-weekend-stock-picks-molson-coors-tesla-and-apples-place-in-the-ai-space,20230610T205231,['Justin Chan'],Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read.,https://cdn.benzinga.com/files/images/story/2023/06/10/coors_light.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.062013,Neutral,MSFT,0.031794,0.113062
"Barron's Weekend Stock Picks: Molson Coors, Tesla And Apple's Place In The AI Space - Apple  ( NASDAQ:AAPL ) , ChargePoint Hldgs  ( NYSE:CHPT ) ",https://www.benzinga.com/news/23/06/32807898/barrons-weekend-stock-picks-molson-coors-tesla-and-apples-place-in-the-ai-space,20230610T205231,['Justin Chan'],Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read.,https://cdn.benzinga.com/files/images/story/2023/06/10/coors_light.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.062013,Neutral,FRPT,0.067007,0.330286
"Barron's Weekend Stock Picks: Molson Coors, Tesla And Apple's Place In The AI Space - Apple  ( NASDAQ:AAPL ) , ChargePoint Hldgs  ( NYSE:CHPT ) ",https://www.benzinga.com/news/23/06/32807898/barrons-weekend-stock-picks-molson-coors-tesla-and-apples-place-in-the-ai-space,20230610T205231,['Justin Chan'],Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read.,https://cdn.benzinga.com/files/images/story/2023/06/10/coors_light.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.062013,Neutral,GOOG,0.031794,0.113062
"Barron's Weekend Stock Picks: Molson Coors, Tesla And Apple's Place In The AI Space - Apple  ( NASDAQ:AAPL ) , ChargePoint Hldgs  ( NYSE:CHPT ) ",https://www.benzinga.com/news/23/06/32807898/barrons-weekend-stock-picks-molson-coors-tesla-and-apples-place-in-the-ai-space,20230610T205231,['Justin Chan'],Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read.,https://cdn.benzinga.com/files/images/story/2023/06/10/coors_light.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.062013,Neutral,AAPL,0.067007,0.330286
"Barron's Weekend Stock Picks: Molson Coors, Tesla And Apple's Place In The AI Space - Apple  ( NASDAQ:AAPL ) , ChargePoint Hldgs  ( NYSE:CHPT ) ",https://www.benzinga.com/news/23/06/32807898/barrons-weekend-stock-picks-molson-coors-tesla-and-apples-place-in-the-ai-space,20230610T205231,['Justin Chan'],Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read.,https://cdn.benzinga.com/files/images/story/2023/06/10/coors_light.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.062013,Neutral,TSLA,0.067007,0.330286
